,Latitude,Longitude,Store_Number,Address,Fuel,Num,store,NOP,Phone_Number,Country,State_Province
867,-117.605794,33.455188,Walmart,"951 Avenida Pico,San Clemente,CA,92673 ,(NOP),(949) 498-6669",None,2527,walmart,1,(949) 498-6669,USA,CA
868,-117.144594,32.706198,Wm Nbrhd Mkt,"2121 Imperial Ave; I-5 Exit 14,San Diego,CA,92102 ,(NOP),(619) 849-5729",None,5638,Walmart nbrhd mkt,1,(619) 849-5729,USA,CA
869,-117.115323,32.805372,Walmart,"3382 Murphy Canyon Rd; I-15 Exit 8,San Diego,CA,92123 ,(NOP),(858) 571-6094",None,2177,walmart,1,(858) 571-6094,USA,CA
870,-117.05239,32.741777,Walmart Supercenter,"3412 College AvE ,San Diego,CA,92115 ,(NOP),(619) 858-0071",None,2479,walmart supercenter,1,(619) 858-0071,USA,CA
871,-117.164955,32.830221,Walmart,"4840 Shawline St,San Diego,CA,92111 ,(NOP),(858) 268-2885",None,5338,walmart,1,(858) 268-2885,USA,CA
872,-117.089283,32.586185,Walmart,"575 Saturn Blvd: I-5 Exit 5,San Diego,CA,92154 ,(NOP),(619) 205-6140",None,5938,walmart,1,(619) 205-6140,USA,CA
873,-117.056331,32.739014,Sam's Club,"6336 College Grove Way,San Diego,CA,92115 ,,(818) 837-4791",None,6235,sam's club,0,(818) 837-4791,USA,CA
874,-117.034642,32.581102,Walmart,"710 Dennery Rd; I-805 Exit 3,San Diego,CA,92154 ,(NOP),(619) 428-4000",None,2150,walmart,1,(619) 428-4000,USA,CA
875,-116.956449,33.767929,Walmart Supercenter,"1861 S San Jacinto Ave,San Jacinto,CA,92583 ,,(951) 487-1492",None,5425,walmart supercenter,0,(951) 487-1492,USA,CA
876,-121.872455,37.31504,Wm Nbrhd Mkt,"1450 Monterey Rd; I-280 Exit 2,San Jose,CA,95110 ,(NOP),(408) 454-4508",None,4174,Walmart nbrhd mkt,1,(408) 454-4508,USA,CA
877,-121.988012,37.290992,Wm Nbrhd Mkt,"1600 Saratoga Ave,San Jose,CA,95129 ,(NOP),(408) 796-3823",None,3025,Walmart nbrhd mkt,1,(408) 796-3823,USA,CA
878,-121.772553,37.313406,Wm Nbrhd Mkt,"4055 Evergreen Village Square,San Jose,CA,95135 ,(NOP),(408) 826-0338",None,3023,Walmart nbrhd mkt,1,(408) 826-0338,USA,CA
879,-121.973143,37.322612,Wm Nbrhd Mkt,"4080 Stevens Creek Blvd; I-280 Exit 9,San Jose,CA,95129 ,(NOP),(408) 556-4505",None,2486,Walmart nbrhd mkt,1,(408) 556-4505,USA,CA
880,-121.879593,37.255593,Walmart Supercenter,"5095 Almaden Expy,San Jose,CA,95118 ,(NOP),(408) 600-3072",None,5884,walmart supercenter,1,(408) 600-3072,USA,CA
881,-121.859714,37.330355,Walmart Supercenter,"777 Story Rd,San Jose,CA,95122 ,(NOP),(408) 885-1142",None,5435,walmart supercenter,1,(408) 885-1142,USA,CA
882,-122.13035,37.688639,Walmart,"15555 Hesperian Blvd; I-238 Exit 16,San Leandro,CA,94579 ,(NOP),(510) 351-0108",None,5434,walmart,1,(510) 351-0108,USA,CA
883,-122.177889,37.715743,Walmart,"1919 Davis St; I-880 Exit 15,San Leandro,CA,94577 ,(NOP),(510) 569-0200",None,2648,walmart,1,(510) 569-0200,USA,CA
884,-117.122597,33.134891,Walmart,"732 Center Dr CA-78 Exit 15 Nordahl,San Marcos,CA,92069 ,(NOP),(760) 233-8009",None,3494,walmart,1,(760) 233-8009,USA,CA
885,-121.929542,37.729652,Wm Nbrhd Mkt,"9100 Alcosta Blvd: I-680 Exit 31,San Ramon,CA,94583 ,(NOP),(925) 364-9207",None,5610,Walmart nbrhd mkt,1,(925) 364-9207,USA,CA
886,-119.576351,36.70575,Walmart Supercenter,"2761 Jensen Ave,Sanger,CA,93657 ,,(559) 875-4268",None,4238,walmart supercenter,0,(559) 875-4268,USA,CA
887,-117.916119,33.73726,Walmart Supercenter,"3600 W Mcfadden Ave,Santa Ana,CA,92704 ,(NOP),(714) 775-1804",None,2517,walmart supercenter,1,(714) 775-1804,USA,CA
888,-121.985579,37.389119,Wm Nbrhd Mkt,"3255 Mission College Blvd,Santa Clara,CA,95054 ,(NOP),(408) 961-3599",None,3123,Walmart nbrhd mkt,1,(408) 961-3599,USA,CA
889,-118.504472,34.41537,Sam's Club,"26468 Carl Boyer Dr,Santa Clarita,CA,91350 ,,(661) 222-7408",Gas,4824,sam's club,0,(661) 222-7408,USA,CA
890,-118.506491,34.414416,Walmart Supercenter,"26471 Carl Boyer Dr,Santa Clarita,CA,91350 ,,(661) 259-0863",None,3523,walmart supercenter,0,(661) 259-0863,USA,CA
891,-118.577048,34.444175,Walmart Supercenter,"27931 Kelly Johnson Pkwy,Santa Clarita,CA,91355 ,(NOP),(661) 294-5211",None,5162,walmart supercenter,1,(661) 294-5211,USA,CA
892,-118.04872,33.940575,Walmart Supercenter,"13310 Telegraph Rd,Santa Fe Springs,CA,90670 ,(NOP),(562) 946-6343",None,2948,walmart supercenter,1,(562) 946-6343,USA,CA
893,-120.419884,34.919944,"Walmart; Supercenter,,","2220 S Bradley,Santa Maria,CA,93455 ,(NOP),(805) 349-7885",None,2507,"walmart; supercenter,,",1,(805) 349-7885,USA,CA
894,-120.419695,34.918868,Wm Nbrhd Mkt,"2240 S Bradley Rd,Santa Maria,CA,93454 ,,(805) 348-4951",None,5658,Walmart nbrhd mkt,0,(805) 348-4951,USA,CA
895,-120.453785,34.948556,Wm Nbrhd Mkt,"500 S Blosser Rd,Santa Maria,CA,93458 ,,(805) 863-9146",None,5659,Walmart nbrhd mkt,0,(805) 863-9146,USA,CA
896,-116.989393,32.842322,Walmart,"170 Town Center Pkwy,Santee,CA,92071 ,(NOP),(619) 449-7900",None,1917,walmart,1,(619) 449-7900,USA,CA
897,-119.633349,36.577272,Walmart Supercenter,"3400 Floral Ave,Selma,CA,93662 ,,(559) 891-7190",None,1882,walmart supercenter,0,(559) 891-7190,USA,CA
898,-118.70895,34.275698,Wm Nbrhd Mkt,"2204 Tapo St,Simi Valley,CA,93063 ,,(805) 426-6802",None,3147,Walmart nbrhd mkt,0,(805) 426-6802,USA,CA
899,-118.791173,34.281876,Walmart,"255 Cochran St,Simi Valley,CA,93065 ,(NOP),(805) 581-1666",None,2621,walmart,1,(805) 581-1666,USA,CA
900,-118.739012,34.279985,Walmart,"2801 E Cochran St,Simi Valley,CA,93065 ,(NOP),(805) 416-5272",None,5685,walmart,1,(805) 416-5272,USA,CA
901,-120.365976,37.972318,Walmart Supercenter,"1101 Sanguinetti Rd,Sonora,CA,95370 ,,(209) 533-2617",None,2030,walmart supercenter,0,(209) 533-2617,USA,CA
902,-118.186908,33.952762,Walmart Supercenter,"4651 Firestone Blvd,South Gate,CA,90280 ,(NOP),(323) 282-4800",None,3180,walmart supercenter,1,(323) 282-4800,USA,CA
903,-118.162873,33.949903,Sam's Club,"5871 Firestone Blvd; I-710 Exit 18,South Gate,CA,90280 ,,(562) 806-4725",None,6626,sam's club,0,(562) 806-4725,USA,CA
904,-117.991891,33.774774,Wm Nbrhd Mkt,"12840 Beach Blvd,Stanton,CA,90680 ,(NOP),(714) 230-0126",None,4134,Walmart nbrhd mkt,1,(714) 230-0126,USA,CA
905,-118.570167,34.38343,Walmart,"25450 The Old Rd; I-5 Exit 167,Stevenson Ranch,CA,91381 ,(NOP),(661) 253-1911",None,2297,walmart,1,(661) 253-1911,USA,CA
906,-121.375781,38.050891,Walmart Supercenter,"10355 Trinity Pkwy: I-5 Exit 481,Stockton,CA,95219 ,(NOP),(209) 235-0558",None,3352,walmart supercenter,1,(209) 235-0558,USA,CA
907,-121.292148,38.003558,Wm Nbrhd Mkt,"1189 E March Lane,Stockton,CA,95210 ,(NOP),(209) 235-0499",None,3022,Walmart nbrhd mkt,1,(209) 235-0499,USA,CA
908,-121.273533,38.022432,Walmart Supercenter,"3223 E Hammer Lane,Stockton,CA,95212 ,(NOP),(209) 473-2796",None,1554,walmart supercenter,1,(209) 473-2796,USA,CA
909,-121.988898,38.242078,Walmart Supercenter,"350 Walters Rd,Suisun City,CA,94585 ,(NOP),(707) 639-4980",None,3708,walmart supercenter,1,(707) 639-4980,USA,CA
910,-120.636676,40.408566,Walmart,"2900 Main St,Susanville,CA,96130 ,,(530) 251-2000",None,1616,walmart,0,(530) 251-2000,USA,CA
911,-117.09519,33.480759,Walmart Supercenter,"32225 Hwy 79 S,Temecula,CA,92592 ,(NOP),(951) 506-7613",None,2708,walmart supercenter,1,(951) 506-7613,USA,CA
912,-118.909985,34.186532,Wm Nbrhd Mkt,"512 N Ventu Park Rd,Thousand Oaks,CA,91320 ,(NOP),(805) 262-3406",None,3179,Walmart nbrhd mkt,1,(805) 262-3406,USA,CA
913,-118.35364,33.855544,Wm Nbrhd Mkt,"19340 Hawthorne Blvd,Torrance,CA,90503 ,(NOP),(310) 750-1983",None,2226,Walmart nbrhd mkt,1,(310) 750-1983,USA,CA
914,-118.301358,33.856663,Walmart,"19503 S Normandie Ave,Torrance,CA,90501 ,(NOP),(310) 782-6022",None,5072,walmart,1,(310) 782-6022,USA,CA
915,-118.352685,33.827757,Walmart,"22015 Hawthorne Blvd,Torrance,CA,90503 ,(NOP),(310) 750-0179",None,5874,walmart,1,(310) 750-0179,USA,CA
916,-118.332223,33.804522,Sam's Club,"2601 Skypark Dr,Torrance,CA,90505 ,,(310) 534-0134",None,6628,sam's club,0,(310) 534-0134,USA,CA
917,-121.472269,37.752389,Walmart Supercenter,"3010 W Grant Line Rd; I-205 Exit 3,Tracy,CA,95304 ,(NOP),(209) 836-5786",None,2025,walmart supercenter,1,(209) 836-5786,USA,CA
918,-119.329032,36.227843,Walmart,"1110 E Prosperity Ave,Tulare,CA,93274 ,,(559) 684-1300",None,2536,walmart,0,(559) 684-1300,USA,CA
919,-120.873017,37.508584,Walmart,"2111 Fulkerth Rd,Turlock,CA,95380 ,(NOP),(209) 634-8543",None,1963,walmart,1,(209) 634-8543,USA,CA
920,-120.847441,37.515708,Wm Nbrhd Mkt,"2480 Geer Rd,Turlock,CA,95380 ,(NOP),(209) 226-7000",None,3047,Walmart nbrhd mkt,1,(209) 226-7000,USA,CA
921,-123.197699,39.133852,Walmart,"1155 Airport Park Blvd,Ukiah,CA,95482 ,(NOP),(707) 468-0258",None,2052,walmart,1,(707) 468-0258,USA,CA
922,-122.067478,37.604004,Walmart,"30600 Dyer St; I-880 Exit 27,Union City,CA,94587 ,(NOP),(510) 475-5915",None,2031,walmart,1,(510) 475-5915,USA,CA
923,-117.629703,34.107467,Wm Nbrhd Mkt,"1445 E Foothill Blvd,Upland,CA,91786 ,(NOP),(909) 942-4931",None,5691,Walmart nbrhd mkt,1,(909) 942-4931,USA,CA
924,-117.679168,34.105789,Walmart,"1540 W Foothill Blvd,Upland,CA,91786 ,(NOP),(909) 920-4021",None,1992,walmart,1,(909) 920-4021,USA,CA
925,-121.958406,38.363832,Sam's Club,"1500 Helen Power Dr,Vacaville,CA,95687 ,,(707) 449-0290",Gas/Diesel,6433,sam's club,0,(707) 449-0290,USA,CA
926,-121.959615,38.362694,Walmart Supercenter,"1501 Helen Power Dr; I-80 Exit 156,Vacaville,CA,95687 ,(NOP),(707) 451-0166",None,1704,walmart supercenter,1,(707) 451-0166,USA,CA
927,-121.95113,38.350952,Wm Nbrhd Mkt,"2050 Nut Tree Rd; I-80 Exit 156,Vacaville,CA,95687 ,(NOP),(707) 359-3258",None,5007,Walmart nbrhd mkt,1,(707) 359-3258,USA,CA
928,-121.995369,38.344227,Wm Nbrhd Mkt,"941 Alamao Dr; I-80 Exit 54,Vacaville,CA,95687 ,(NOP),(707) 359-3180",None,5608,Walmart nbrhd mkt,1,(707) 359-3180,USA,CA
929,-122.254585,38.12674,Wm Nbrhd Mkt,"501 Sereno Dr,Vallejo,CA,94589 ,(NOP),(707) 653-1058",None,5609,Walmart nbrhd mkt,1,(707) 653-1058,USA,CA
930,-119.21161,34.258337,Walmart,"1739 S Victoria Ave,Ventura,CA,93003 ,(NOP),(805) 665-5560",None,3650,walmart,1,(805) 665-5560,USA,CA
931,-117.352133,34.465932,Walmart Supercenter,"11896 Amargosa Rd: I-15 Exit 147,Victorville,CA,92395 ,(NOP),(760) 951-5005",None,1588,walmart supercenter,1,(760) 951-5005,USA,CA
932,-117.396775,34.507544,Walmart Supercenter,"12234 Palmdale Rd: I-15 Exit 150,Victorville,CA,92392 ,(NOP),(760) 493-3047",None,4932,walmart supercenter,1,(760) 493-3047,USA,CA
933,-119.33065,36.340221,Wm Nbrhd Mkt,"1320 N Demaree St,Visalia,CA,93291 ,,(559) 429-3264",None,5635,Walmart nbrhd mkt,0,(559) 429-3264,USA,CA
934,-119.273076,36.324777,Walmart,"1819 E Noble Ave,Visalia,CA,93292 ,,(559) 636-2302",None,1826,walmart,0,(559) 636-2302,USA,CA
935,-119.311413,36.296031,Walmart Supercenter,"3750 S Mooney Blvd,Visalia,CA,93277 ,,(559) 802-4429",None,5956,walmart supercenter,0,(559) 802-4429,USA,CA
936,-117.216559,33.17181,Walmart Supercenter,"1800 University Dr; Hwy 78 Exit 8,Vista,CA,92083 ,(NOP),(760) 945-7995",None,2094,walmart supercenter,1,(760) 945-7995,USA,CA
937,-119.355995,35.602719,Walmart Supercenter,"401 N Central Ave,Wasco,CA,93280 ,,(661) 772-8061",None,5859,walmart supercenter,0,(661) 772-8061,USA,CA
938,-117.887675,34.073286,Walmart Supercenter,"2753 E Eastland Center Dr; I-10 Exit 37,West Covina,CA,91791 ,(NOP),(626) 332-4608",None,5954,walmart supercenter,1,(626) 332-4608,USA,CA
939,-118.624459,34.188089,Walmart,"6433 Fallbrook Ave,West Hills,CA,91307 ,(NOP),(818) 719-8602",None,5152,walmart,1,(818) 719-8602,USA,CA
940,-121.550407,38.588138,Walmart Supercenter,"755 Riverpoint Court; I-80 Exit 1A,West Sacramento,CA,95605 ,(NOP),(916) 373-2200",None,3652,walmart supercenter,1,(916) 373-2200,USA,CA
941,-117.992514,33.766691,Walmart,"13331 Beach Blvd,Westminster,CA,92683 ,(NOP),(714) 799-0020",None,2495,walmart,1,(714) 799-0020,USA,CA
942,-122.217897,39.524464,Walmart Supercenter,"470 N Airport Ave; I-5 Exit 603,Willows,CA,95988 ,,(530) 934-2054",None,2053,walmart supercenter,0,(530) 934-2054,USA,CA
943,-122.789971,38.527851,Walmart,"6650 Hembree Lane,Windsor,CA,95492 ,(NOP),(707) 836-7200",None,2553,walmart,1,(707) 836-7200,USA,CA
944,-121.764208,38.661301,WM Nbrhd Mkt,"1250 E Gibson Rd,Woodland,CA,95776 ,,(530) 665-4306",None,5606,Walmart nbrhd mkt,0,(530) 665-4306,USA,CA
945,-121.740311,38.676248,Walmart,"1720 E Main St,Woodland,CA,95776 ,(NOP),(530) 668-1060",Gas,2190,walmart,1,(530) 668-1060,USA,CA
946,-121.788547,38.681338,Wm Nbrhd Mkt,"215 California St; I-5 Exit 53B,Woodland,CA,95695 ,(NOP),(530) 665-4638",None,4127,Walmart nbrhd mkt,1,(530) 665-4638,USA,CA
947,-122.645351,41.698819,Walmart Supercenter,"1906 Fort Jones Rd; I-5 Exit 773,Yreka,CA,96097 ,,(530) 842-7330",None,1630,walmart supercenter,0,(530) 842-7330,USA,CA
948,-121.653837,39.143794,Walmart Supercenter,"1150 Harter Rd,Yuba City,CA,95993 ,,(530) 751-0130",None,1903,walmart supercenter,0,(530) 751-0130,USA,CA
949,-121.64521,39.139628,Sam's Club,"900 N Walton Ave,Yuba City,CA,95993 ,,(530) 674-5954",Gas,6405,sam's club,0,(530) 674-5954,USA,CA
950,-116.384281,34.133345,Walmart Supercenter,"58501 Twentynine Palms Hwy,Yucca Valley,CA,92284 ,,(760) 365-7750",None,1915,walmart supercenter,0,(760) 365-7750,USA,CA
951,-105.9042121,37.4822274,Walmart Supercenter,"3333 Clark St,Alamosa,CO,81101 ,,(719) 589-9071",Gas,0869,walmart supercenter,0,(719) 589-9071,USA,CO
952,-105.078378,39.789865,Sam's Club,"7370 W 52nd Ave; I-70 Exit 269,Arvada,CO,80002 ,,(303) 420-8401",None,6630,sam's club,0,(303) 420-8401,USA,CO
953,-105.10293,39.800951,Walmart Supercenter,"9400 Ralston Rd,Arvada,CO,80002 ,,(720) 624-0346",None,4734,walmart supercenter,0,(720) 624-0346,USA,CO
954,-104.867576,39.739162,Wm Nbrhd Mkt,"10400 E Colfax Ave,Aurora,CO,80012 ,(NOP),(303) 537-9808",None,6178,Walmart nbrhd mkt,1,(303) 537-9808,USA,CO
955,-104.826279,39.702821,Walmart Supercenter,"14000 E Exposition Ave; I-225 Exit 7,Aurora,CO,80012 ,(NOP),(303) 368-1115",None,1492,walmart supercenter,1,(303) 368-1115,USA,CO
956,-104.810914,39.674724,Wm Nbrhd Mkt,"15240 E Liff Ave,Aurora,CO,80014 ,(NOP),(303) 481-3904",None,4196,Walmart nbrhd mkt,1,(303) 481-3904,USA,CO
957,-104.738058,39.638561,Wm Nbrhd Mkt,"21475 E Quincy Ave; E-470 Exit 13,Aurora,CO,80015 ,(NOP),(303) 248-4048",Gas,3740,Walmart nbrhd mkt,1,(303) 248-4048,USA,CO
958,-104.774352,39.762508,Walmart Supercenter,"3301 Tower Rd: I-70 Exit 286,Aurora,CO,80011 ,,(720) 374-0278",Gas,5334,walmart supercenter,0,(720) 374-0278,USA,CO
959,-104.813,39.6139,Walmart Supercenter,"5650 S Chambers Rd,Aurora,CO,80015 ,(NOP),(303) 693-0302",None,1689,walmart supercenter,1,(303) 693-0302,USA,CO
960,-104.705,39.6063,Walmart Supercenter,"6101 S Aurora Pkwy; I-70 Exit 286,Aurora,CO,80016 ,(NOP),(303) 617-1261",None,5137,walmart supercenter,1,(303) 617-1261,USA,CO
961,-104.705933,39.603628,Sam's Club,"6201 S Aurora Pkwy,Aurora,CO,80016 ,,(303) 617-5601",Gas,4816,sam's club,0,(303) 617-5601,USA,CO
962,-104.827821,39.700418,Sam's Club,"880 S Abilene St; I-225 Exit 7,Aurora,CO,80012 ,,(303) 695-1812",Gas,6631,sam's club,0,(303) 695-1812,USA,CO
963,-106.500549,39.627308,Walmart Supercenter,"171 Yoder Ave; I-70 Exit 167,Avon,CO,81620 ,,(970) 949-6442",None,1199,walmart supercenter,0,(970) 949-6442,USA,CO
964,-104.823576,39.970389,Walmart Supercenter,"60 W Bromley Lane,Brighton,CO,80601 ,(NOP),(303) 659-1560",None,1659,walmart supercenter,1,(303) 659-1560,USA,CO
965,-104.905925,39.930264,Walmart Supercenter,"7101 E 128th Ave,Brighton,CO,80602 ,(NOP),(303) 209-4339",None,4567,walmart supercenter,1,(303) 209-4339,USA,CO
966,-105.0466614,39.9146996,Murphy: USA,"4620 W 121st Ave,Broomfield,CO,80020 ,,(720) 887-5746",Gas/Diesel,7491,murphy: usa,0,(720) 887-5746,USA,CO
967,-105.046286,39.915789,Walmart Supercenter,"4651 W 121st Ave,Broomfield,CO,80020 ,(NOP),(303) 217-9374",Gas/Diesel,4288,walmart supercenter,1,(303) 217-9374,USA,CO
968,-105.137,39.92679,Walmart Supercenter,"500 Summit Blvd,Broomfield,CO,80021 ,(NOP),(303) 466-3928",None,5341,walmart supercenter,1,(303) 466-3928,USA,CO
969,-105.192428,38.448704,Walmart Supercenter,"3105 Hwy 50 E,Canon City,CO,81212 ,,(719) 275-2375",None,1019,walmart supercenter,0,(719) 275-2375,USA,CO
970,-104.86183,39.405922,Walmart Supercenter,"133 Sam Walton Ln; I-25 Exit 184,Castle Rock,CO,80104 ,(NOP),(303) 688-8200",None,0984,walmart supercenter,1,(303) 688-8200,USA,CO
971,-104.874853,39.418681,Sam's Club,"5940 Promenade Pkwy; I-25 Exit 184/185,Castle Rock,CO,80108 ,,(303) 379-8049",Gas/Diesel,4853,sam's club,0,(303) 379-8049,USA,CO
972,-104.861634,39.591425,Walmart Supercenter,"10900 E Briarwood Ave,Centennial,CO,80112 ,(NOP),(303) 706-0071",None,3313,walmart supercenter,1,(303) 706-0071,USA,CO
973,-104.7933886,39.625883,Wm Nbrhd Mkt,"16746 E Smokey Hill Rd,Centennial,CO,80015 ,(NOP),(3030 305-1110",None,3126,Walmart nbrhd mkt,1,(303) 305-1110,USA,CO
974,-104.72293,38.855179,Walmart Supercenter,"1575 Space Center Dr,Colorado Springs,CO,80915 ,,(719) 597-7414",None,3582,walmart supercenter,0,(719) 597-7414,USA,CO
975,-104.757723,38.809764,Wm Nbrhd Mkt,"1622 S Academy Blvd,Colorado Springs,CO,80916 ,(NOP),(719) 244-9294",None,3082,Walmart nbrhd mkt,1,(719) 244-9294,USA,CO
976,-104.793827,38.857348,Wm Nbrhd Mkt,"1725 N Union Blvd,Colorado Springs,CO,80911 ,(NOP),(719) 424-3385",None,3176,Walmart nbrhd mkt,1,(719) 424-3385,USA,CO
977,-104.792082,38.93325,Sam's Club,"1850 E Woodmen Rd,Colorado Springs,CO,80920 ,,(719) 277-0407",Gas,6219,sam's club,0,(719) 277-0407,USA,CO
978,-104.769255,38.837631,Walmart Supercenter,"3201 E Platte Ave,Colorado Springs,CO,80909 ,(NOP),(719) 578-9164",None,1200,walmart supercenter,1,(719) 578-9164,USA,CO
979,-104.754829,38.891446,Wm Nbrhd Mkt,"4142 Austin Bluffs Pkwy,Colorado Springs,CO,80918 ,(NOP),(719) 244-9776",None,3175,Walmart nbrhd mkt,1,(719) 244-9776,USA,CO
980,-104.724707,38.9418,Walmart Supercenter,"5550 E Woodmen Rd,Colorado Springs,CO,80920 ,(NOP),(719) 531-6471",Gas,5123,walmart supercenter,1,(719) 531-6471,USA,CO
981,-104.746982,38.842555,Wm Nbrhd Mkt,"665 N Murray Blvd,Colorado Springs,CO,80915 ,(NOP),(719) 596-1294",None,3083,Walmart nbrhd mkt,1,(719) 596-1294,USA,CO
982,-104.838786,38.823696,Walmart Supercenter,"707 S 8th St,Colorado Springs,CO,80905 ,(NOP),(719) 633-0736",None,1434,walmart supercenter,1,(719) 633-0736,USA,CO
983,-104.800716,38.949555,Walmart Supercenter,"8250 Razorback Rd; I-25 Exit 150,Colorado Springs,CO,80920 ,(NOP),(719) 593-2300",None,1896,walmart supercenter,1,(719) 593-2300,USA,CO
984,-104.92904,39.804359,Walmart Supercenter,"5990 Dahlia St.; I-270 Exit 2,Commerce City,CO,80022 ,(NOP),(303) 287-0600",None,2752,walmart supercenter,1,(303) 287-0600,USA,CO
985,-108.561485,37.347102,Walmart Supercenter,"1835 E Main St,Cortez,CO,81321 ,,(970) 565-6138",None,0966,walmart supercenter,0,(970) 565-6138,USA,CO
986,-107.569542,40.512209,Walmart Supercenter,"2000 W Victory Way,Craig,CO,81625 ,,(970) 824-0340",None,4377,walmart supercenter,0,(970) 824-0340,USA,CO
987,-108.052737,38.749131,Walmart Supercenter,"37 Stafford Lane,Delta,CO,81416 ,,(970) 874-1585",None,5458,walmart supercenter,0,(970) 874-1585,USA,CO
988,-104.890163,39.690496,Wm Nbrhd Mkt,"1442 S Parker Rd,Denver,CO,80231 ,(NOP),(303) 481-0182",None,3128,Walmart nbrhd mkt,1,(303) 481-0182,USA,CO
989,-105.022014,39.678318,Walmart Supercenter,"2770 W Evans Ave,Denver,CO,80219 ,(NOP),(303) 222-7043",None,5676,walmart supercenter,1,(303) 222-7043,USA,CO
990,-104.989072,39.707746,Sam's Club,"505 S BRdway; I-25 Exit 207,Denver,CO,80209 ,,(303) 722-2152",None,6632,sam's club,0,(303) 722-2152,USA,CO
991,-104.811464,39.785558,Wm Nbrhd Mkt,"5141 Chambers Rd,Denver,CO,80239 ,(NOP),(303) 218-6237",None,3127,Walmart nbrhd mkt,1,(303) 218-6237,USA,CO
992,-104.898347,39.769541,Walmart Supercenter,"7800 E Smith Rd; I-70 Exit 278,Denver,CO,80238 ,(NOP),(720) 941-0411",None,3533,walmart supercenter,1,(720) 941-0411,USA,CO
993,-104.898434,39.76651,Sam's Club,"7805 E 35th Ave; I-70 Exit 278,Denver,CO,80238 ,,(720) 941-6180",Gas,4777,sam's club,0,(720) 941-6180,USA,CO
994,-104.877769,39.651596,Walmart Supercenter,"9400 E Hampden Ave; I-225 Exit 2,Denver,CO,80231 ,(NOP),(720) 748-1000",None,3566,walmart supercenter,1,(720) 748-1000,USA,CO
995,-107.8644,37.2309,Walmart Supercenter,"1155 S Camino Del Rio,Durango,CO,81303 ,(NOP),(970) 259-8755",None,2270,walmart supercenter,1,(970) 259-8755,USA,CO
996,-104.621845,39.360399,Walmart Supercenter,"2100 Legacy Circle,Elizabeth,CO,80107 ,,(303) 646-2599",None,4639,walmart supercenter,0,(303) 646-2599,USA,CO
997,-104.994765,39.655242,Walmart Supercenter,"601 Englewood Pkwy,Englewood,CO,80110 ,(NOP),(303) 789-7201",None,2751,walmart supercenter,1,(303) 789-7201,USA,CO
998,-104.718277,40.383714,Sam's Club,"3247 23rd Ave,Evans,CO,80620 ,,(970) 330-1011",Gas/Diesel,4770,sam's club,0,(970) 330-1011,USA,CO
999,-105.328518,39.70049,Walmart Supercenter,"952 Swede Gulch Rd; I-70 Exit 252,Evergreen,CO,80439 ,,(303) 526-1649",None,2293,walmart supercenter,0,(303) 526-1649,USA,CO
1000,-104.611294,38.939062,Walmart Supercenter,"11550 Meridian Market View,Falcon,CO,80831 ,,(719) 522-2910",None,4335,walmart supercenter,0,(719) 522-2910,USA,CO
1001,-105.054968,40.585202,Walmart Supercenter,"1250 E Magnolia St,Fort Collins,CO,80524 ,(NOP),(970) 493-3048",None,2729,walmart supercenter,1,(970) 493-3048,USA,CO
1002,-105.079326,40.522662,Walmart Supercenter,"4625 S Mason St,Fort Collins,CO,80525 ,(NOP),(970) 372-3477",None,3177,walmart supercenter,1,(970) 372-3477,USA,CO
1003,-105.06411,40.521762,Sam's Club,"4700 Boardwalk Dr,Fort Collins,CO,80525 ,,(970) 669-4844",None,6633,sam's club,0,(970) 669-4844,USA,CO
1004,-103.77058,40.260888,Walmart Supercenter,"1300 N Barlow Rd; I-76 Exit 80,Fort Morgan,CO,80701 ,,(970) 542-2272",Gas/Diesel,5033,walmart supercenter,0,(970) 542-2272,USA,CO
1005,-104.781728,38.769644,Sam's Club,"4385 Venetucci Blvd; I-25 Exit 138,Fountain,CO,80906 ,,(719) 597-2311",Gas/Diesel,8272,sam's club,0,(719) 597-2311,USA,CO
1006,-104.77971,38.766997,Walmart Supercenter,"4425 Venetucci Blvd: I-25 Exit 135,Fountain,CO,80906 ,,(719) 313-4378",None,3018,walmart supercenter,0,(719) 313-4378,USA,CO
1007,-104.7352,38.7411,Walmart Supercenter,"6310 S Hwy 85/87; I-25 Exit 132,Fountain,CO,80817 ,,(719) 391-1700",None,1273,walmart supercenter,0,(719) 391-1700,USA,CO
1008,-106.094901,39.586699,Walmart,"840 Summit Blvd; I-70 Exit 201,Frisco,CO,80443 ,(NOP),(970) 668-3959",None,0986,walmart,1,(970) 668-3959,USA,CO
1009,-107.319515,39.520429,Walmart,"3010 Blake Ave; I-70 Exit 116,Glenwood Springs,CO,81601 ,(NOP),(970) 945-5336",None,1095,walmart,1,(970) 945-5336,USA,CO
1010,-108.582772,39.082305,Sam's Club,"1040 Independent Ave,Grand Junction,CO,81505 ,,(970) 243-9203",Gas/Diesel,6360,sam's club,0,(970) 243-9203,USA,CO
